Individual	Parent1	Parent2	Pedigree
30294	Pioneer_P9303	30199	( 30294 ( Pioneer_P9303 , 30199 ( Pioneer_P9303 , 30124 ( Pioneer_P9303 , 30094 ( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Resnik ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) ) ) ) )
30310	Pioneer_P9303	30294	( 30310 ( Pioneer_P9303 , 30294 ( Pioneer_P9303 , 30199 ( Pioneer_P9303 , 30124 ( Pioneer_P9303 , 30094 ( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Resnik ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) ) ) ) ) )
30337R089	Pioneer_P9162	30289F2	( 30337R089 ( Pioneer_P9162 ( Pioneer_P2981 , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) ) ( Pioneer_P2981 , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) ( Hodgson , D3003 ( Wayne , - ) ( Wayne , - ) ) ) , 30289F2 ( Pioneer_P9162 ( Pioneer_P2981 , Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) ) , 30214 ( Pioneer_P9341 , 30129 ( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ( Williams , Essex ) ) , 30107 ( XB33B ( CM304BR , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) , Resnik ) ) ) ) ) ) )
3034	Amsoy	303S11	( 3034 ( Amsoy , 303S11 ) )
3035	Ax50F58-2	PI_31122	( 3035 ( Ax50F58-2 , PI_31122 ) )
30388	Pioneer_P9303	30310	( 30388 ( Pioneer_P9303 , 30310 ( Pioneer_P9303 , 30294 ( Pioneer_P9303 , 30199 ( Pioneer_P9303 , 30124 ( Pioneer_P9303 , 30094 ( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Resnik ) , Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) ( Elf , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) ) ) ) ) ) )
306	Crusher	Legacy	( 306 ( Crusher , Legacy ) )
31438	Pioneer_P9254	Pioneer_P9281	( 31438 ( Pioneer_P9254 , Pioneer_P9281 ) )
3171	L77-994	Pioneer_P1677	( 3171 ( L77-994 , Pioneer_P1677 ) )
31713H013	Asgrow_A3431	Pioneer_P9352	( 31713H013 ( Asgrow_A3431 , Pioneer_P9352 ) )
3172	HP20-20	HW79149	( 3172 ( HP20-20 , HW79149 ) )
31910	31438	Pioneer_P9254	( 31910 ( 31438 ( Pioneer_P9254 , Pioneer_P9281 ) , Pioneer_P9254 ) )
3202	V295	Asgrow_A3127	( 3202 ( V295 , Asgrow_A3127 ( Williams , Essex ) ) )
32127	Pioneer_P9352	31910	( 32127 ( Pioneer_P9352 , 31910 ( 31438 ( Pioneer_P9254 , Pioneer_P9281 ) , Pioneer_P9254 ) ) )
32745	Pioneer_P9352	32127	( 32745 ( Pioneer_P9352 , 32127 ( Pioneer_P9352 , 31910 ( 31438 ( Pioneer_P9254 , Pioneer_P9281 ) , Pioneer_P9254 ) ) ) )
32870F2	Pioneer_P9352	21111	( 32870F2 ( Pioneer_P9352 , 21111 ( Pioneer_P9362 , 21080 ( Pioneer_P9362 , 90682C ( Pioneer_P9342 , G40-3P9341 ) ) ) ) )
330738	Asgrow_A5427	AG5001	( 330738 ( Asgrow_A5427 ( Asgrow_A2843 , Asgrow_A3431 ) , AG5001 ) )
3311	Asgrow_A3127	SL1646	( 3311 ( Asgrow_A3127 ( Williams , Essex ) , SL1646 ) )
33405	ST2870	AG2601	( 33405 ( ST2870 , AG2601 ) )
34870	BSR201	Asgrow_A3127	( 34870 ( BSR201 , Asgrow_A3127 ( Williams , Essex ) ) )
358232	AG4402	AG4403	( 358232 ( AG4402 , AG4403 ) )
361380	Asgrow_A4604	AGQ48803	( 361380 ( Asgrow_A4604 , AGQ48803 ) )
3615	DPX_403	DPL_345	( 3615 ( DPX_403 , DPL_345 ( Bragg , Mack ) ) )
384279	Jim	AGA06801	( 384279 ( Jim , AGA06801 ) )
385457	ST0280	AG0801	( 385457 ( ST0280 , AG0801 ) )
387907	Asgrow_A2824	AG3201	( 387907 ( Asgrow_A2824 , AG3201 ) )
40305-117	Pioneer_P9312	Pioneer_P9392	( 40305-117 ( Pioneer_P9312 , Pioneer_P9392 ( Asgrow_A3127 ( Williams , Essex ) , Gnome ) ) )
40656	Olympus	MON_RR	( 40656 ( Olympus , MON_RR ) )
40887	ST2788	AG3302	( 40887 ( ST2788 , AG3302 ) )
41914S135	Asgrow_A4138	21111	( 41914S135 ( Asgrow_A4138 , 21111 ( Pioneer_P9362 , 21080 ( Pioneer_P9362 , 90682C ( Pioneer_P9342 , G40-3P9341 ) ) ) ) )
437973	DGL4700A0R	AG4403	( 437973 ( DGL4700A0R , AG4403 ) )
44483	MP15733-72	AG4301	( 44483 ( MP15733-72 , AG4301 ) )
45217N901	S2911	21066	( 45217N901 ( S2911 , 21066 ( MO12557 , 90688A ( Asgrow_A4715 , G40-3P9392 ) ) ) )
45233R043	Asgrow_A1900	21069	( 45233R043 ( Asgrow_A1900 , 21069 ( MO92117-18 , 90682E ( Pioneer_P9342 , G40-3P9341 ) ) ) )
45270	ST2250	21721	( 45270 ( ST2250 , 21721 ( Asgrow_A1900 , 21119 ( Pioneer_P9304 , 21070 ( Pioneer_P9412 , 90688C ( Asgrow_A4715 , G40-3P9392 ) ) ) ) ) )
45282	3660	21726	( 45282 ( 3660 , 21726 ( Asgrow_A2396 ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) , 21132 ( Asgrow_A2396 ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) , 21082 ( Pioneer_P9381 , 90685A ( Pioneer_P9381 , G40-3P9392 ) ) ) ) ) )
45487L002	Pioneer_P92B52	45270	( 45487L002 ( Pioneer_P92B52 , 45270 ( ST2250 , 21721 ( Asgrow_A1900 , 21119 ( Pioneer_P9304 , 21070 ( Pioneer_P9412 , 90688C ( Asgrow_A4715 , G40-3P9392 ) ) ) ) ) ) )
457028	DGL4500A0X	DGL4700A0R	( 457028 ( DGL4500A0X , DGL4700A0R ) )
49431	Asgrow_A3559	AG3302	( 49431 ( Asgrow_A3559 , AG3302 ) )
4J105-3-4	CLOJ173-6-2	WW115926	( 4J105-3-4 ( CLOJ173-6-2 ( Kottman , Dwight ) , WW115926 ) )
4MP4148-32	82285	G2436A	( 4MP4148-32 ( 82285 , G2436A ) )
53381	Asgrow_A4604	AG4902	( 53381 ( Asgrow_A4604 , AG4902 ) )
5601T	Hutcheson	TN89-39	( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) )
5961	Asgrow_A3733	Resnik	( 5961 ( Asgrow_A3733 ( Elf , Asgrow_A3127 ( Williams , Essex ) ) , Resnik ) )
6245	ST0280	AG2401	( 6245 ( ST0280 , AG2401 ) )
629-22-27	D49-2491	-	( 629-22-27 ( D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , - ) )
6347	Cartter	Asgrow_A3307	( 6347 ( Cartter , Asgrow_A3307 ) )
6363	Cartter	Pioneer_P9272	( 6363 ( Cartter , Pioneer_P9272 ) )
66764	BSR101	Elgin	( 66764 ( BSR101 , Elgin ) )
6738	F71-1180	CN281	( 6738 ( F71-1180 , CN281 ) )
6847	F71-1180	CN281	( 6847 ( F71-1180 , CN281 ) )
6925	Essex	Forrest	( 6925 ( Essex , Forrest ) )
6955	Coker_237	D74-7741	( 6955 ( Coker_237 ( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) ) )
6995	Bedford	Coker_156	( 6995 ( Bedford , Coker_156 ( Dare , D64-3937 ( Hill , D59-1619 ) ) ) )
70286G002	8397-11	W8248-02	( 70286G002 ( 8397-11 ( Pioneer_P9593 ( 2177-57 , Pioneer_P9561 ( Mack , Forrest ) ) , Pioneer_P9582 ) , W8248-02 ( Pioneer_P9592 , H5164 ) ) )
70543	Hutcheson	90773	( 70543 ( Hutcheson , 90773 ( Pioneer_P9584 , 90688 ( Asgrow_A4715 , G40-3P9392 ) ) ) )
70653G003	Pioneer_P9594	Syngenta_S59-60	( 70653G003 ( Pioneer_P9594 , Syngenta_S59-60 ) )
70887	Hutcheson	90773	( 70887 ( Hutcheson , 90773 ( Pioneer_P9584 , 90688 ( Asgrow_A4715 , G40-3P9392 ) ) ) )
70961	W8520-044	70543	( 70961 ( W8520-044 ( Pioneer_P9592 , Asgrow_A5979 ) , 70543 ( Hutcheson , 90773 ( Pioneer_P9584 , 90688 ( Asgrow_A4715 , G40-3P9392 ) ) ) ) )
71022G016	Pioneer_P97B61	90768G025	( 71022G016 ( Pioneer_P97B61 , 90768G025 ( Pioneer_P9584 , 90687 ( Pioneer_P9444 , G40-3P9341 ) ) ) )
71026G005	Pioneer_P9594	ST3470	( 71026G005 ( Pioneer_P9594 , ST3470 ) )
71128G100	Pioneer_P9594	H5545	( 71128G100 ( Pioneer_P9594 , H5545 ) )
71165G032	YB58G	XB59E	( 71165G032 ( YB58G ( Pioneer_P9592 , Asgrow_A5979 ) , XB59E ( Hutcheson , Pioneer_P9591 ) ) )
71288G134	XB59E	Pioneer_P9594	( 71288G134 ( XB59E ( Hutcheson , Pioneer_P9591 ) , Pioneer_P9594 ) )
71495	Pioneer_P9594	70887	( 71495 ( Pioneer_P9594 , 70887 ( Hutcheson , 90773 ( Pioneer_P9584 , 90688 ( Asgrow_A4715 , G40-3P9392 ) ) ) ) )
71557T001	Pioneer_P95B33	Graham	( 71557T001 ( Pioneer_P95B33 , Graham ) )
71865T001	Pioneer_P9552	70961	( 71865T001 ( Pioneer_P9552 , 70961 ( W8520-044 ( Pioneer_P9592 , Asgrow_A5979 ) , 70543 ( Hutcheson , 90773 ( Pioneer_P9584 , 90688 ( Asgrow_A4715 , G40-3P9392 ) ) ) ) ) )
7499	Pioneer_P9391	KY84-1616	( 7499 ( Pioneer_P9391 , KY84-1616 ( K1044 ( Tracy , Williams ) , Williams ) ) )
751-8-1-15	Pagoda_2	Fiskeby_III	( 751-8-1-15 ( Pagoda_2 , Fiskeby_III ) )
76599	CM266	Dairyland_DSR304	( 76599 ( CM266 , Dairyland_DSR304 ( Williams , - ) ) )
82266-B84-09240	Williams_82	Asgrow_A3127	( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) )
8377-16	Pioneer_P9582	W2707-23	( 8377-16 ( Pioneer_P9582 , W2707-23 ( Y2011Z2 ( 1190-02 ( Mack , Forrest ) , J74-45 ) , Epps ) ) )
8397-11	Pioneer_P9593	Pioneer_P9582	( 8397-11 ( Pioneer_P9593 ( 2177-57 , Pioneer_P9561 ( Mack , Forrest ) ) , Pioneer_P9582 ) )
85336-B88-31056	82266-B84-09240	Harper	( 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) )
881-57	Williams	Maple_Presto	( 881-57 ( Williams , Maple_Presto ) )
88401	Asgrow_A1923	2702R	( 88401 ( Asgrow_A1923 , 2702R ) )
9004	Maple_Ridge	Lakota	( 9004 ( Maple_Ridge , Lakota ) )
90505	AP1275	AG2201	( 90505 ( AP1275 , AG2201 ) )
90675	Pioneer_P9281	G40-3P9273	( 90675 ( Pioneer_P9281 , G40-3P9273 ) )
90676	ST2250	G40-3P9392	( 90676 ( ST2250 , G40-3P9392 ) )
90676A	ST2250	G40-3P9392	( 90676A ( ST2250 , G40-3P9392 ) )
90682	Pioneer_P9342	G40-3P9341	( 90682 ( Pioneer_P9342 , G40-3P9341 ) )
90682C	Pioneer_P9342	G40-3P9341	( 90682C ( Pioneer_P9342 , G40-3P9341 ) )
90682E	Pioneer_P9342	G40-3P9341	( 90682E ( Pioneer_P9342 , G40-3P9341 ) )
90683	Pioneer_P9362	G40-3P9392	( 90683 ( Pioneer_P9362 , G40-3P9392 ) )
90683C	Pioneer_P9362	G40-3P9392	( 90683C ( Pioneer_P9362 , G40-3P9392 ) )
90685A	Pioneer_P9381	G40-3P9392	( 90685A ( Pioneer_P9381 , G40-3P9392 ) )
90686	Pioneer_P9392	G40-3P9392	( 90686 ( Pioneer_P9392 ( Asgrow_A3127 ( Williams , Essex ) , Gnome ) , G40-3P9392 ) )
90687	Pioneer_P9444	G40-3P9341	( 90687 ( Pioneer_P9444 , G40-3P9341 ) )
90688	Asgrow_A4715	G40-3P9392	( 90688 ( Asgrow_A4715 , G40-3P9392 ) )
90688A	Asgrow_A4715	G40-3P9392	( 90688A ( Asgrow_A4715 , G40-3P9392 ) )
90688C	Asgrow_A4715	G40-3P9392	( 90688C ( Asgrow_A4715 , G40-3P9392 ) )
90731S043	Pioneer_P9204	90675	( 90731S043 ( Pioneer_P9204 , 90675 ( Pioneer_P9281 , G40-3P9273 ) ) )
90732-150	Pioneer_P9281	90675	( 90732-150 ( Pioneer_P9281 , 90675 ( Pioneer_P9281 , G40-3P9273 ) ) )
90733	Pioneer_P9172	90676	( 90733 ( Pioneer_P9172 , 90676 ( ST2250 , G40-3P9392 ) ) )
90736-085	Pioneer_P9244	90676	( 90736-085 ( Pioneer_P9244 , 90676 ( ST2250 , G40-3P9392 ) ) )
90753	ST2250	90682	( 90753 ( ST2250 , 90682 ( Pioneer_P9342 , G40-3P9341 ) ) )
90755	Pioneer_P9362	90683	( 90755 ( Pioneer_P9362 , 90683 ( Pioneer_P9362 , G40-3P9392 ) ) )
90765T003	Asgrow_A4715	90686	( 90765T003 ( Asgrow_A4715 , 90686 ( Pioneer_P9392 ( Asgrow_A3127 ( Williams , Essex ) , Gnome ) , G40-3P9392 ) ) )
90768G025	Pioneer_P9584	90687	( 90768G025 ( Pioneer_P9584 , 90687 ( Pioneer_P9444 , G40-3P9341 ) ) )
90773	Pioneer_P9584	90688	( 90773 ( Pioneer_P9584 , 90688 ( Asgrow_A4715 , G40-3P9392 ) ) )
91013F2	W30132-004	90753	( 91013F2 ( W30132-004 , 90753 ( ST2250 , 90682 ( Pioneer_P9342 , G40-3P9341 ) ) ) )
91183	Pioneer_P9343	21720	( 91183 ( Pioneer_P9343 , 21720 ( Pioneer_P9343 , 21111 ( Pioneer_P9362 , 21080 ( Pioneer_P9362 , 90682C ( Pioneer_P9342 , G40-3P9341 ) ) ) ) ) )
92032-A95-58316	AP2880	Asgrow_A2872	( 92032-A95-58316 ( AP2880 , Asgrow_A2872 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Asgrow_A3501 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )
92283-A95-30338	AP2880	85336-B88-31056	( 92283-A95-30338 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) ) )
92283-A95-30438	AP2880	85336-B88-31056	( 92283-A95-30438 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) ) )
92546-01td	Tall	OAC88-09	( 92546-01td ( Tall , OAC88-09 ) )
96004	Asgrow_A5959	AG4501	( 96004 ( Asgrow_A5959 , AG4501 ) )
96008	AG2101	Pioneer_P9163	( 96008 ( AG2101 , Pioneer_P9163 ) )
96838	Asgrow_A2553	AG2903	( 96838 ( Asgrow_A2553 , AG2903 ) )
97284-N00-47977	92283-A95-30438	Pioneer_P9234	( 97284-N00-47977 ( 92283-A95-30438 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) ) , Pioneer_P9234 ) )
97824-N00-47977	92283-A95-30338	Pioneer_P9234	( 97824-N00-47977 ( 92283-A95-30338 ( AP2880 , 85336-B88-31056 ( 82266-B84-09240 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) , Harper ) ) , Pioneer_P9234 ) )
98211-A01-36153	Syngenta_S21-A1	92032-A95-58316	( 98211-A01-36153 ( Syngenta_S21-A1 , 92032-A95-58316 ( AP2880 , Asgrow_A2872 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) , Asgrow_A3501 ( Williams_82 , Asgrow_A3127 ( Williams , Essex ) ) ) ) ) )
98601	Asgrow_A5403	Hutcheson	( 98601 ( Asgrow_A5403 , Hutcheson ) )
99702-B02-58205	B3491N	AP2952N	( 99702-B02-58205 ( B3491N , AP2952N ) )
